FIRM_NAME,MODEL_NAME,MODEL_CATEGORY_RANK,SUB_MODEL_NAME,ALLOCATION_CATEGORY,STRATEGY_NAME,PRODUCT_TYPE,TICKER,ALLOCATION_PCT,MODEL_LAUNCH_DATE,AS_OF_DATE,UPDATE_FREQUENCY,FTMAS_FIRM_MANAGED,LOAD_DATE_TIME,PARENT_DEALER_CODE,PLATFORM_TYPE,PLATFORM_DEF
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,2,Franklin Templeton A Shares Tax-Advantaged Stability Model, ,FRANKLIN INTL GRWTH-A,Mutual Fund,FNGAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,2,Franklin Templeton A Shares Tax-Advantaged Stability Model, ,FRANKLIN FEDERAL T/F INC-A,Mutual Fund,FFQAX,0.17, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,3,Franklin Templeton A Shares Growth Model, ,TEMPLETON FOREIGN FUND-A,Mutual Fund,TEMFX,0.08, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth and Income,3,Franklin Templeton A Shares Growth & Enhanced Income Model, ,FRANKLIN GROWTH FUND-A,Mutual Fund,FKGRX,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,3,Franklin Templeton A Shares Stability Model, ,TEMPLETON FOREIGN FUND-A,Mutual Fund,TEMFX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,4,Franklin Templeton A Shares Equity Growth Model, ,FRANKLIN DYNATECH FUND-A,Mutual Fund,FKDNX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,4,Franklin Templeton A Shares Equity Growth Model, ,TEMPLETON DEVELOP MRKTS-A,Mutual Fund,TEDMX,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,1,Conservative,EQUITY,Pioneer Fundamental Growth Fund Class Y,Mutual Fund,FUNYX,0.04, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,1,Conservative,FIXED INCOME,iShares Intermediate-Term Corporate Bond ETF,ETF,IGIB,0.01, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,1,Conservative,ALTERNATIVES,Franklin K2 Alternative Strategies Fund Advisor Class,Mutual Fund,FABZX,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,1,Long-Term Income Generation,EQUITY,iShares S&P U.S. Preferred Stock ETF,ETF,PFF,0.12, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,1,Long-Term Income Generation,FIXED INCOME,Templeton Global Bond Fund Advisor Class,Mutual Fund,TGBAX,0.04, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,2,Balanced Growth,EQUITY,iShares Core S&P 500 ETF,ETF,IVV,0.17, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,2,Balanced Growth,FIXED INCOME,IShares US Treasury Bond ETF,ETF,GOVT,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,2,Balanced Growth,Cash,Cash,Cash,,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
LPL,Franklin Templeton Tax Aware Portfolio,3,Growth with Income,Fixed Income Fund Allocation,Franklin Federal Intermediate-Term Tax-Free Income Fund,Mutual Fund,FITZX,0.1, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
MERRILL LYNCH,Managed Strategy - Franklin Templeton Global Fixed Income,1,Fixed Income,NA,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.25, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,Managed Strategy - Franklin Templeton Global Fixed Income,1,Fixed Income, ,Cash,Cash,,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,2,Rising Rate Defense,EQUITY,iShares Core S&P 500 ETF,ETF,IVV,0.07, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Franklin Small Cap Value Adv,Mutual Fund,FVADX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,2,Rising Rate Defense,FIXED INCOME,Franklin U.S. Government Securities Fund Advisor Class,Mutual Fund,FUSAX,0.16, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,3,Capital Appreciation,EQUITY,Templeton Developing Markets Trust,Mutual Fund,TDADX,0.08, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,3,Capital Appreciation,FIXED INCOME,Delaware Corporate Bond Fund Institutional Class,Mutual Fund,DGCIX,0, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,3,Capital Appreciation,FIXED INCOME,Templeton Global Bond Fund Advisor Class,Mutual Fund,TGBAX,0.01, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,3,Capital Appreciation,EQUITY,Pioneer Fundamental Growth Fund Class Y,Mutual Fund,FUNYX,0.1, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,1,INCOME,Equity Funds,Franklin Rising Dividends,Mutual Fund,FRDAX,0.06, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,1,INCOME,Fixed Income Funds,Franklin Low Duration Total Return,Mutual Fund,FLDZX,0.12, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,2,INCOME & GROWTH,Equity Funds,Franklin Growth,Mutual Fund,FCGAX,0.1, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,2,INCOME & GROWTH,Fixed Income Funds,Franklin Low Duration Total Return,Mutual Fund,FLDZX,0.09, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,3,GROWTH & INCOME,Equity Funds,Franklin Growth,Mutual Fund,FCGAX,0.13, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,3,GROWTH & INCOME,Fixed Income Funds,Franklin Total Return Fund,Mutual Fund,FBDAX,0.06, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,4,GROWTH,Equity Funds,Franklin Rising Dividends,Mutual Fund,FRDAX,0.15, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,4,GROWTH,Fixed Income Funds,Franklin Strategic Income Fund,Mutual Fund,FKSAX,0.03, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,4,GROWTH,Cash,Cash,Cash,,0.02, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,5,AGGRESSIVE GROWTH,Equity Funds,Templeton Emerging Markets Small Cap,Mutual Fund,TEMZX,0.05, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,1,INCOME,Fixed Income Funds,Franklin Strategic Income Fund,Mutual Fund,FKSAX,0.08, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,1,INCOME,Cash,Cash,Cash,,0.02, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Vanguard FTSE Emerging Markets ETF,ETF,VWO,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Franklin Federal Tax-Free Income Adv,Mutual Fund,FAFTX,0.14, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Franklin Liberty Short Duration U.S. Govt ETF FTSD,ETF,FTSD,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Franklin LibertyQ US Equity ETF,ETF,FLQL,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Goldman Sachs International Equity Inst,Mutual Fund,GCIIX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,iShares US Treasury Bond ETF,ETF,GOVT,0.14, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,PIMCO International Bond (USD-Hedged) I-2 PFBPX,Mutual Fund,PFBPX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,1,Conservative, ,Cash,Cash,,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,5,AGGRESSIVE GROWTH,Cash,Cash,Cash,,0.02, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,2,INCOME & GROWTH,Fixed Income Funds,Franklin Strategic Income Fund,Mutual Fund,FKSAX,0.07, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Franklin Small Cap Value Adv,Mutual Fund,FVADX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
LINCOLN INVESTMENT PLANNING,Franklin Templeton Income Portfolio,1,Income,Fixed Income,Franklin U.S. Government Securities Fund,Mutual Fund,FKFSX,0.24, ,2.02E+16,Monthly,FTMAS,2.02E+16,9928, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,2,INCOME & GROWTH,Cash,Cash,Cash,,0.02, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Vanguard FTSE Emerging Markets ETF,ETF,VWO,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Franklin Federal Tax-Free Income Adv,Mutual Fund,FAFTX,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,2,Moderately Conservative, ,Vanguard Total International Bond ETF BNDX,ETF,BNDX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,Goldman Sachs International Equity Inst,Mutual Fund,GCIIX,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,Lord Abbett High Yield F LHYFX,Mutual Fund,LHYFX,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,2,Moderately Conservative, ,SPDR Bloomberg Barc 1-3 Month T-Bill ETF BIL,ETF,BIL,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,3,Moderate, ,Franklin Small Cap Growth Adv,Mutual Fund,FSSAX,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,3,Moderate, ,Templeton Developing Markets Adv,Mutual Fund,TDADX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,3,Moderate, ,Lord Abbett High Yield F LHYFX,Mutual Fund,LHYFX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,3,Moderate, ,Franklin Liberty Short Duration U.S. Govt ETF FTSD,ETF,FTSD,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,3,Moderate, ,Vanguard S&P 500 ETF,ETF,VOO,0.2, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,3,Moderate, ,Vanguard FTSE Developed Markets ETF,ETF,VEA,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,3,Moderate, ,JP Morgan Mortgage-Backed Securities I,Mutual Fund,OMBIX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
FTMAS ETF ONLY MODELS,Franklin Templeton Growth Model,3,Growth, ,Franklin LibertyQ Emerging Markets ETF,ETF,FLQE,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Equity Growth Model,4,Equity Growth, ,Franklin LibertyQ US Low Volatility ETF,ETF,FLLV,0.12, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Equity Growth Model,4,Equity Growth, ,Franklin LibertyQ International Equity Hedged ETF,ETF,FLQH,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Franklin High Yield Tax-Free Income Fund,Mutual Fund,FHYQX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.18, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.3, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Franklin U.S. Government Securities Fund,Mutual Fund,FKFSX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Income Models,1,Tax-Advantaged Income, ,Franklin Federal Tax-Free Income Fund,Mutual Fund,FFQAX,0.42, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,1,Rising Rate Defense, ,Franklin Floating Rate Daily Access Fund,Mutual Fund,FAFRX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,1,Rising Rate Defense, ,Franklin Mutual Global Discovery Fund,Mutual Fund,TEDIX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Franklin International Growth Fund,Mutual Fund,FNGAX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Franklin Low Duration Total Return Fund,Mutual Fund,FLDAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Franklin Growth Fund,Mutual Fund,FKGRX,0.16, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Franklin Liberty Investment Grade Corp. ETF,ETF,FLCO,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Franklin Rising Dividends Fund,Mutual Fund,FRDPX,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Income Models,2,INCOME, ,Franklin High Income Fund,Mutual Fund,FHQRX,0.08, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Income Models,2,INCOME, ,Franklin U.S. Government Securities Fund,Mutual Fund,FKFSX,0.17, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,2,Tax Advantaged Stability, ,Franklin Growth Fund,Mutual Fund,FKGRX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,2,Tax Advantaged Stability, ,Templeton Foreign Fund,Mutual Fund,TEMFX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,3,Growth and Enhanced Income, ,Franklin LibertyQ Global Dividend ETF,ETF,FLQE,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,3,Growth, ,Franklin Growth Fund,Mutual Fund,FKGRX,0.2, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,3,Stability, ,Franklin Growth Fund,Mutual Fund,FKGRX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,3,Stability, ,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,3,Stability, ,Templeton Foreign Fund,Mutual Fund,TEMFX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,4,Equity Growth, ,Franklin Rising Dividends Fund,Mutual Fund,FRDPX,0.16, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Franklin High Yield Tax-Free Income Fund,Mutual Fund,FHYVX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.3, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.13, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Templeton Foreign Fund,Mutual Fund,TFFAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Income Models,1,Tax-Advantaged Income, ,Franklin High Yield Tax-Free Income Fund,Mutual Fund,FHYVX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,1,Rising Rate Defense, ,Franklin Income Fund,Mutual Fund,FRIAX,0.25, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,1,Rising Rate Defense, ,Franklin Mutual Global Discovery Fund,Mutual Fund,MDISX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Franklin Liberty Investment Grade Corp. ETF,ETF,FLCO,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Franklin Low Duration Total Return Fund,Mutual Fund,FLDZX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Franklin International Growth Fund,Mutual Fund,FNGZX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Franklin Rising Dividends Fund,Mutual Fund,FRDAX,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Income Models,2,Income, ,Franklin Floating Rate Daily Access Fund,Mutual Fund,FDAAX,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Income Models,2,Income, ,Franklin Low Duration Total Return Fund,Mutual Fund,FLDZX,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Income Models,2,Income, ,Templeton Global Bond Fund,Mutual Fund,TGBAX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,2,Tax Advantaged Stability, ,Franklin Growth Fund,Mutual Fund,FCGAX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,2,Tax Advantaged Stability, ,Templeton Foreign Fund,Mutual Fund,TFFAX,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,3,Growth and Enhanced Income, ,Franklin Liberty Investment Grade Corp. ETF,ETF,FLCO,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,3,Growth and Enhanced Income, ,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,3,Growth, ,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,3,Growth, ,Franklin Total Return Fund,Mutual Fund,FBDAX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,3,Stability, ,Franklin Liberty Short Duration U.S. Government ETF,ETF,FTSD,0.14, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,3,Stability, ,Franklin Total Return Fund,Mutual Fund,FBDAX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,4,Equity Growth, ,Franklin International Growth Fund,Mutual Fund,FNGZX,0.12, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,1,Franklin Templeton A Shares Conservative Model, ,FRANKLIN INTL GRWTH-A,Mutual Fund,FNGAX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,1,Franklin Templeton A Shares Conservative Model, ,TEMPLETON GLOBAL BOND-A,Mutual Fund,TPINX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
